prompt_id,category,run_id,timestamp,model,source_index,url,domain,title,source_extraction_method
P02,Faktische Frage,P02_R01,2026-06-16T14:34:19.241463+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R01,2026-06-16T14:34:19.241463+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R01,2026-06-16T14:34:19.241463+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R02,2026-06-16T14:34:28.586773+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R02,2026-06-16T14:34:28.586773+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R02,2026-06-16T14:34:28.586773+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R03,2026-06-16T14:34:36.476353+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R03,2026-06-16T14:34:36.476353+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R03,2026-06-16T14:34:36.476353+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R04,2026-06-16T14:34:42.773948+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R04,2026-06-16T14:34:42.773948+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R04,2026-06-16T14:34:42.773948+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R05,2026-06-16T14:34:48.946353+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R05,2026-06-16T14:34:48.946353+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R05,2026-06-16T14:34:48.946353+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R06,2026-06-16T14:34:55.338185+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R06,2026-06-16T14:34:55.338185+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R06,2026-06-16T14:34:55.338185+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R07,2026-06-16T14:35:16.344388+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R07,2026-06-16T14:35:16.344388+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R07,2026-06-16T14:35:16.344388+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R08,2026-06-16T14:35:24.624739+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R08,2026-06-16T14:35:24.624739+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R08,2026-06-16T14:35:24.624739+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R09,2026-06-16T14:35:30.882708+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R09,2026-06-16T14:35:30.882708+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R09,2026-06-16T14:35:30.882708+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R10,2026-06-16T14:35:37.789469+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R10,2026-06-16T14:35:37.789469+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R10,2026-06-16T14:35:37.789469+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R11,2026-06-16T14:35:44.210444+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R11,2026-06-16T14:35:44.210444+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R11,2026-06-16T14:35:44.210444+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R12,2026-06-16T14:35:50.585085+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R12,2026-06-16T14:35:50.585085+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R12,2026-06-16T14:35:50.585085+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R13,2026-06-16T14:35:56.898358+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R13,2026-06-16T14:35:56.898358+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R13,2026-06-16T14:35:56.898358+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R14,2026-06-16T14:36:03.066902+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R14,2026-06-16T14:36:03.066902+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R14,2026-06-16T14:36:03.066902+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R15,2026-06-16T14:36:09.383921+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R15,2026-06-16T14:36:09.383921+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R15,2026-06-16T14:36:09.383921+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R16,2026-06-16T14:36:15.619737+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R16,2026-06-16T14:36:15.619737+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R16,2026-06-16T14:36:15.619737+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R17,2026-06-16T14:36:21.884102+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R17,2026-06-16T14:36:21.884102+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R17,2026-06-16T14:36:21.884102+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R18,2026-06-16T14:36:28.275805+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R18,2026-06-16T14:36:28.275805+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R18,2026-06-16T14:36:28.275805+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R19,2026-06-16T14:36:34.414833+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R19,2026-06-16T14:36:34.414833+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R19,2026-06-16T14:36:34.414833+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P02,Faktische Frage,P02_R20,2026-06-16T14:36:40.710997+00:00,gemini-3.1-flash-lite,0,https://www.bmas.de/DE/Arbeit/Arbeitsrecht/Mindestlohn/mindestlohn.html,bmas.de,,text_regex
P02,Faktische Frage,P02_R20,2026-06-16T14:36:40.710997+00:00,gemini-3.1-flash-lite,1,https://www.zoll.de/DE/Privatpersonen/Arbeit/Mindestlohn/mindestlohn_node.html,zoll.de,,text_regex
P02,Faktische Frage,P02_R20,2026-06-16T14:36:40.710997+00:00,gemini-3.1-flash-lite,2,https://www.mindestlohn-kommission.de/DE/Bericht/bericht_node.html,mindestlohn-kommission.de,,text_regex
P03,Faktische Frage,P03_R01,2026-06-16T14:36:47.068698+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R02,2026-06-16T14:36:53.242890+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R03,2026-06-16T14:36:59.460052+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R04,2026-06-16T14:37:05.582367+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R05,2026-06-16T14:37:11.820485+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R06,2026-06-16T14:37:22.085974+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R07,2026-06-16T14:37:29.885410+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R08,2026-06-16T14:37:35.992548+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R09,2026-06-16T14:37:42.226217+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R10,2026-06-16T14:37:48.460960+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R11,2026-06-16T14:37:56.178747+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R12,2026-06-16T14:38:02.895999+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R13,2026-06-16T14:38:09.039359+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R14,2026-06-16T14:38:15.320259+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R15,2026-06-16T14:38:21.381686+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R16,2026-06-16T14:38:27.539904+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R17,2026-06-16T14:38:33.756765+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R18,2026-06-16T14:38:39.914008+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R19,2026-06-16T14:38:46.088425+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P03,Faktische Frage,P03_R20,2026-06-16T14:38:52.367735+00:00,gemini-3.1-flash-lite,0,https://www.statistik-berlin-brandenburg.de/publikationen/stat_berichte/2024/SB_A01-05-00_2023h02_BE.pdf,statistik-berlin-brandenburg.de,,text_regex
P04,Faktische Frage,P04_R01,2026-06-16T14:38:58.569459+00:00,gemini-3.1-flash-lite,0,https://www.bvg.de/de/tickets/abonnement/deutschlandsemesterticket,bvg.de,,text_regex
P04,Faktische Frage,P04_R01,2026-06-16T14:38:58.569459+00:00,gemini-3.1-flash-lite,1,https://www.stw.berlin/beratung/studienfinanzierung/semesterticket.html,stw.berlin,,text_regex
P04,Faktische Frage,P04_R01,2026-06-16T14:38:58.569459+00:00,gemini-3.1-flash-lite,2,https://www.berlin.de/sen/wissenschaft/aktuelles/pressemitteilungen/2024/pressemitteilung.1423639.php,berlin.de,,text_regex
P04,Faktische Frage,P04_R02,2026-06-16T14:39:07.711394+00:00,gemini-3.1-flash-lite,0,https://www.bvg.de/de/tickets/abonnement/deutschlandsemesterticket,bvg.de,,text_regex
P04,Faktische Frage,P04_R02,2026-06-16T14:39:07.711394+00:00,gemini-3.1-flash-lite,1,https://www.stw.berlin/beratung/studienfinanzierung/semesterticket.html,stw.berlin,,text_regex
P04,Faktische Frage,P04_R02,2026-06-16T14:39:07.711394+00:00,gemini-3.1-flash-lite,2,https://www.berlin.de/sen/wissenschaft/aktuelles/pressemitteilungen/2024/pressemitteilung.1423639.php,berlin.de,,text_regex
P04,Faktische Frage,P04_R03,2026-06-16T14:39:19.132636+00:00,gemini-3.1-flash-lite,0,https://www.bvg.de/de/tickets/abonnement/deutschlandsemesterticket,bvg.de,,text_regex
P04,Faktische Frage,P04_R03,2026-06-16T14:39:19.132636+00:00,gemini-3.1-flash-lite,1,https://www.stw.berlin/beratung/studienfinanzierung/semesterticket.html,stw.berlin,,text_regex
P04,Faktische Frage,P04_R03,2026-06-16T14:39:19.132636+00:00,gemini-3.1-flash-lite,2,https://www.berlin.de/sen/wissenschaft/aktuelles/pressemitteilungen/2024/pressemitteilung.1423639.php,berlin.de,,text_regex
P04,Faktische Frage,P04_R04,2026-06-16T14:39:26.962376+00:00,gemini-3.1-flash-lite,0,https://www.bvg.de/de/tickets/abonnement/deutschlandsemesterticket,bvg.de,,text_regex
P04,Faktische Frage,P04_R04,2026-06-16T14:39:26.962376+00:00,gemini-3.1-flash-lite,1,https://www.stw.berlin/beratung/studienfinanzierung/semesterticket.html,stw.berlin,,text_regex
P04,Faktische Frage,P04_R04,2026-06-16T14:39:26.962376+00:00,gemini-3.1-flash-lite,2,https://www.berlin.de/sen/wissenschaft/aktuelles/pressemitteilungen/2024/pressemitteilung.1423639.php,berlin.de,,text_regex
P04,Faktische Frage,P04_R05,2026-06-16T14:39:36.445192+00:00,gemini-3.1-flash-lite,0,https://www.bvg.de/de/tickets/abonnement/deutschlandsemesterticket,bvg.de,,text_regex
P04,Faktische Frage,P04_R05,2026-06-16T14:39:36.445192+00:00,gemini-3.1-flash-lite,1,https://www.stw.berlin/beratung/studienfinanzierung/semesterticket.html,stw.berlin,,text_regex
P04,Faktische Frage,P04_R05,2026-06-16T14:39:36.445192+00:00,gemini-3.1-flash-lite,2,https://www.berlin.de/sen/wissenschaft/aktuelles/pressemitteilungen/2024/pressemitteilung.1423639.php,berlin.de,,text_regex
P04,Faktische Frage,P04_R06,2026-06-16T14:39:53.163634+00:00,gemini-3.1-flash-lite,0,https://www.bvg.de/de/tickets/abonnement/deutschlandsemesterticket,bvg.de,,text_regex
P04,Faktische Frage,P04_R06,2026-06-16T14:39:53.163634+00:00,gemini-3.1-flash-lite,1,https://www.stw.berlin/beratung/studienfinanzierung/semesterticket.html,stw.berlin,,text_regex
P04,Faktische Frage,P04_R06,2026-06-16T14:39:53.163634+00:00,gemini-3.1-flash-lite,2,https://www.berlin.de/sen/wissenschaft/aktuelles/pressemitteilungen/2024/pressemitteilung.1423639.php,berlin.de,,text_regex
P04,Faktische Frage,P04_R07,2026-06-16T14:40:00.663551+00:00,gemini-3.1-flash-lite,0,https://www.bvg.de/de/tickets/abonnement/deutschlandsemesterticket,bvg.de,,text_regex
P04,Faktische Frage,P04_R07,2026-06-16T14:40:00.663551+00:00,gemini-3.1-flash-lite,1,https://www.stw.berlin/beratung/studienfinanzierung/semesterticket.html,stw.berlin,,text_regex
P04,Faktische Frage,P04_R07,2026-06-16T14:40:00.663551+00:00,gemini-3.1-flash-lite,2,https://www.berlin.de/sen/wissenschaft/aktuelles/pressemitteilungen/2024/pressemitteilung.1423639.php,berlin.de,,text_regex
P04,Faktische Frage,P04_R08,2026-06-16T14:40:26.684833+00:00,gemini-3.1-flash-lite,0,https://www.bvg.de/de/tickets/abonnement/deutschlandsemesterticket,bvg.de,,text_regex
P04,Faktische Frage,P04_R08,2026-06-16T14:40:26.684833+00:00,gemini-3.1-flash-lite,1,https://www.stw.berlin/beratung/studienfinanzierung/semesterticket.html,stw.berlin,,text_regex
P04,Faktische Frage,P04_R08,2026-06-16T14:40:26.684833+00:00,gemini-3.1-flash-lite,2,https://www.berlin.de/sen/wissenschaft/aktuelles/pressemitteilungen/2024/pressemitteilung.1423639.php,berlin.de,,text_regex
P04,Faktische Frage,P04_R09,2026-06-16T14:40:37.102030+00:00,gemini-3.1-flash-lite,0,https://www.bvg.de/de/tickets/abonnement/deutschlandsemesterticket,bvg.de,,text_regex
P04,Faktische Frage,P04_R09,2026-06-16T14:40:37.102030+00:00,gemini-3.1-flash-lite,1,https://www.stw.berlin/beratung/studienfinanzierung/semesterticket.html,stw.berlin,,text_regex
P04,Faktische Frage,P04_R09,2026-06-16T14:40:37.102030+00:00,gemini-3.1-flash-lite,2,https://www.berlin.de/sen/wissenschaft/aktuelles/pressemitteilungen/2024/pressemitteilung.1423639.php,berlin.de,,text_regex
P04,Faktische Frage,P04_R10,2026-06-16T14:40:48.158982+00:00,gemini-3.1-flash-lite,0,https://www.bvg.de/de/tickets/abonnement/deutschlandsemesterticket,bvg.de,,text_regex
P04,Faktische Frage,P04_R10,2026-06-16T14:40:48.158982+00:00,gemini-3.1-flash-lite,1,https://www.stw.berlin/beratung/studienfinanzierung/semesterticket.html,stw.berlin,,text_regex
P04,Faktische Frage,P04_R10,2026-06-16T14:40:48.158982+00:00,gemini-3.1-flash-lite,2,https://www.berlin.de/sen/wissenschaft/aktuelles/pressemitteilungen/2024/pressemitteilung.1423639.php,berlin.de,,text_regex
P04,Faktische Frage,P04_R11,2026-06-16T14:41:46.257358+00:00,gemini-3.1-flash-lite,0,https://www.bvg.de/de/tickets/abonnement/deutschlandsemesterticket,bvg.de,,text_regex
P04,Faktische Frage,P04_R11,2026-06-16T14:41:46.257358+00:00,gemini-3.1-flash-lite,1,https://www.stw.berlin/beratung/studienfinanzierung/semesterticket.html,stw.berlin,,text_regex
P04,Faktische Frage,P04_R11,2026-06-16T14:41:46.257358+00:00,gemini-3.1-flash-lite,2,https://www.berlin.de/sen/wissenschaft/aktuelles/pressemitteilungen/2024/pressemitteilung.1423639.php,berlin.de,,text_regex
P04,Faktische Frage,P04_R12,2026-06-16T14:41:57.030980+00:00,gemini-3.1-flash-lite,0,https://www.bvg.de/de/tickets/abonnement/deutschlandsemesterticket,bvg.de,,text_regex
P04,Faktische Frage,P04_R12,2026-06-16T14:41:57.030980+00:00,gemini-3.1-flash-lite,1,https://www.stw.berlin/beratung/studienfinanzierung/semesterticket.html,stw.berlin,,text_regex
P04,Faktische Frage,P04_R12,2026-06-16T14:41:57.030980+00:00,gemini-3.1-flash-lite,2,https://www.berlin.de/sen/wissenschaft/aktuelles/pressemitteilungen/2024/pressemitteilung.1423639.php,berlin.de,,text_regex
P04,Faktische Frage,P04_R13,2026-06-16T14:42:04.695767+00:00,gemini-3.1-flash-lite,0,https://www.bvg.de/de/tickets/abonnement/deutschlandsemesterticket,bvg.de,,text_regex
P04,Faktische Frage,P04_R13,2026-06-16T14:42:04.695767+00:00,gemini-3.1-flash-lite,1,https://www.stw.berlin/beratung/studienfinanzierung/semesterticket.html,stw.berlin,,text_regex
P04,Faktische Frage,P04_R13,2026-06-16T14:42:04.695767+00:00,gemini-3.1-flash-lite,2,https://www.berlin.de/sen/wissenschaft/aktuelles/pressemitteilungen/2024/pressemitteilung.1423639.php,berlin.de,,text_regex
P04,Faktische Frage,P04_R14,2026-06-16T14:42:12.265057+00:00,gemini-3.1-flash-lite,0,https://www.bvg.de/de/tickets/abonnement/deutschlandsemesterticket,bvg.de,,text_regex
P04,Faktische Frage,P04_R14,2026-06-16T14:42:12.265057+00:00,gemini-3.1-flash-lite,1,https://www.stw.berlin/beratung/studienfinanzierung/semesterticket.html,stw.berlin,,text_regex
P04,Faktische Frage,P04_R14,2026-06-16T14:42:12.265057+00:00,gemini-3.1-flash-lite,2,https://www.berlin.de/sen/wissenschaft/aktuelles/pressemitteilungen/2024/pressemitteilung.1423639.php,berlin.de,,text_regex
P04,Faktische Frage,P04_R15,2026-06-16T14:42:39.432862+00:00,gemini-3.1-flash-lite,0,https://www.bvg.de/de/tickets/abonnement/deutschlandsemesterticket,bvg.de,,text_regex
P04,Faktische Frage,P04_R15,2026-06-16T14:42:39.432862+00:00,gemini-3.1-flash-lite,1,https://www.stw.berlin/beratung/studienfinanzierung/semesterticket.html,stw.berlin,,text_regex
P04,Faktische Frage,P04_R15,2026-06-16T14:42:39.432862+00:00,gemini-3.1-flash-lite,2,https://www.berlin.de/sen/wissenschaft/aktuelles/pressemitteilungen/2024/pressemitteilung.1423639.php,berlin.de,,text_regex
