prompt_id,category,run_id,timestamp,model,source_index,url,domain,title
P02,Faktische Frage,P02_R02,2026-06-16T12:12:04.088305+00:00,gemini-2.5-flash,4,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFLpEzf-ePTNYntSMEXDSjDJHlQBOjALDjee72sIUq1cYnj8QM5b34xPq4wdOq74Kc7m_89-bx1E9sY7-KxuswLWBtHQdDyPXrIbQcr9xIjU72TpiYWTWjiCbKP3QYQzMrh9n_CssaMVJhR8HuA6gPPD70AxdsU2LoX4EbrB9afNDkmxVbg8AmPWkv5Csmd-A==,minijob-zentrale.de,minijob-zentrale.de
P02,Faktische Frage,P02_R02,2026-06-16T12:12:04.088305+00:00,gemini-2.5-flash,5,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHeIT0Zu0vOkJm31LgBAV-pREc25wz1eCkKLTXq5Cs4rQe2_wWWvdmmpHom31IExA7p2R_rbOdQcv1_cFpY3YZ4oePCcGnWX3bb8zkKzvNSVpzBz99wHtjGloQ2l-5GxHDw0audXUlUbEYaf6XTeOCPwDP7VpGaIzySuBnlwewKpWqffQDMSY1IkA==,destatis.de,destatis.de
P02,Faktische Frage,P02_R02,2026-06-16T12:12:04.088305+00:00,gemini-2.5-flash,6,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFuTtANpvR9dUgSpvEE0tmEtH6ypui3GLdonBk4bShk2jJHtyCf6im2fPWoMbhHXp6wQobu6ToAF5p8DEg069ryNkvQWoZO_kzJAguEfYvVqa-xbdmqXEjdLTMY3f6JVDW_ltryJ2ADrgq0cLjDRu15O9RZlv9C4IcbSy7j2Rw46QtQFR3AH7bNGlJ4Aa68pivzmCaLsDcQ3xe0gzI_TuIhX6WLPuhGoPLqYXath-ROMl-ygLHQaUSEbLk650SvFZFZ0tztgEY=,bmas.de,bmas.de
P02,Faktische Frage,P02_R02,2026-06-16T12:12:04.088305+00:00,gemini-2.5-flash,7,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGUZ8hHO1gN6pHUQZwFczg_zjpkfd7gedWnV_G8HPxal946-Rj58IikcvGFWwG0F0Tk5kiv1mkzaLFevJXOggQmcNu6khtflOcUWFfCvhGDsX4vo--EUqQLVNt1PCtFSibdYao5VBqPFj2asf6yKQ==,mitarbeiter.com,mitarbeiter.com
P02,Faktische Frage,P02_R02,2026-06-16T12:12:04.088305+00:00,gemini-2.5-flash,8,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQETBTSk0tpE_gHyeK8ZjQ-JKSbu9Eq2cXnpx79zUY-26TOZOd9NPpJbpwCA_ECL_iBgNSImKmFCwx66n5Q4O3HteHx6NNXuncOoieFJ1V8O8KQl-EN_iQkx2hv-d1Ofe7ABE_H1GOpzQiAa6AZdsDUXbpf1aBK9ldtIy6lbIt211gMeCDmVdjqoSooW2nGXCTfVy6AXgXQNy6QSKySFaZyLYqiilpij3Rf-rmm_ReSSrF2VH7oRIJTbxQ==,mindestlohn-kommission.de,mindestlohn-kommission.de
P02,Faktische Frage,P02_R02,2026-06-16T12:12:04.088305+00:00,gemini-2.5-flash,9,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQG1b98-UO2H72nLbm-L1VUtl2A9Ksfx1D4gtoEAHaLOFnfeYUdSq0MkBZQIY2WpwfgtKrG9aR0fcpmFLkdyRzlVOmACihNbC-5CBPrP2TnKSYU5xPr65wCxMVLX1m3SKP5uAB8dBZJPEgDpYIpFfeL4tK31xmju3g==,wsi.de,wsi.de
P02,Faktische Frage,P02_R03,2026-06-16T12:12:19.483646+00:00,gemini-2.5-flash,0,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGbQBJnbPiawtuchNNQwJBVRHlbFCSgPNECaI_qzLDEVhNYxHcQUkHaeK01cVpjwXPU5ZbhuL5zd-JNeAKbg_yI1G11Z1_nFcBMJJ56sI-gkmtDwEJJayDd9vKYlADRAxPYp2ov_Pf3vdfJMQ==,dgb.de,dgb.de
P02,Faktische Frage,P02_R03,2026-06-16T12:12:19.483646+00:00,gemini-2.5-flash,1,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQE_R-KVh1alk7_7ZCo9foK_a9n9ws9KSi-5jwpaZFWAGnkCaZSPy_kVZDRhUybXXVEZcV-F0KFzhRF6CL-YkZBTDMnewqsR3t3CeVh-1i7TNDTPzGqe8aU8bXkFJ6vCpntWDnKrbiJQC4F-uxUYc-3vTGcSCeKUBSIAXRSqTi51y3DW,bmas.de,bmas.de
P02,Faktische Frage,P02_R03,2026-06-16T12:12:19.483646+00:00,gemini-2.5-flash,2,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGQwuxeJQWiTj4VPiQwNZB_QRyOlnCG3ogSjZ0pSqpsmnPs8x8S6Jryk196tRxx95l9mApjn_R4Z4gMCR_uA_d3SHlDlbx61qKsPK1yaN-YJ-KkjhP8VKb7fYGNLdCCov9JWjSaugekYta0mGnwOuStZUPemyu722BD_iY21hhbBtXReeKGRq5qmO7M1_A6AfjtsqcwgH5-PSJGkQwf48g=,destatis.de,destatis.de
P02,Faktische Frage,P02_R03,2026-06-16T12:12:19.483646+00:00,gemini-2.5-flash,3,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGoq6FFeb7_aHi3VwWZdJ1hc8jsyUv-8corQ-n_g3qQTv0UvBfzvHcZoYdLot5ix7K9ymFIVo1dXin6LcvL11lsboe7njNIgxAs_-w_cvJQDmOEl_hk9tJZ3mX3MNxZuANYcX_IEd6Kaiuze_jKxXlbaqOHST6ac2tnZdjzQkI=,berlin.de,berlin.de
P02,Faktische Frage,P02_R03,2026-06-16T12:12:19.483646+00:00,gemini-2.5-flash,4,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEbUYNjRFIGqF1tejoOF38AYduADk5UOBdyupRqb9dpptMb_9U0180anF7lfTvPZ7wtMT9WDdBhVDQsHPGoBWC8S2ksvCsZPcXk6keDpe2X5rp2B8NFYATYsCUwChOLZd06tFzbpsCnJWzFJ1N2EoQQStU_QNZeN2WHhOhsc99_b7_egvrphQ==,bundesregierung.de,bundesregierung.de
P02,Faktische Frage,P02_R03,2026-06-16T12:12:19.483646+00:00,gemini-2.5-flash,5,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHUla86boAqXdtB7Ot0ck6iR7YWecjiEMKhRZLRoGQ9UEwPFFTOZ5cOlSgMXZOKFqfZwrRqj-50fE2c2ZViGGS1qRUoi_5J38UohY2djU-aNPBS0j-hc-4UcaprrVA3vFjnhNxUwJcExSAsAepBFTIWgRVA2mpWX4kArDJAM6mrzqymxEQP29X0Tw==,destatis.de,destatis.de
P02,Faktische Frage,P02_R03,2026-06-16T12:12:19.483646+00:00,gemini-2.5-flash,6,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGru-bSzdwFCZtkJrHDDZUAq4tuAtcf3VBf-DknXG1uiCZWOXVomvaL16na0UEHJkvov2Cb9oT_vw3QqoRL8nQD3_xK8P78prFcoBZ2UkmjjBd8TUM22B2_LeyC6S68oPUHkK5TZK6UlDOFGSmfcsxLLsmvmNlaMA==,wsi.de,wsi.de
P02,Faktische Frage,P02_R03,2026-06-16T12:12:19.483646+00:00,gemini-2.5-flash,7,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGoijAITRIjroX3OoGLeTc1OZNqyw6GmammUsUwv3xlUiPalzRi_yBjYthwXsv_iJE4p13nPY7ydwo16eelepQds87Gd9pALZkFxnbn3uGdN2mq5VIppPDol91m-iJ2xNvjhJRXMu6si9tub1IF-iOHtcA045ef-c-MLUi4R3AdymxeNN2hAjMVbPCW5H293CVCEwNvYFWd-zcgy5DNqZaDERWhxjFt7lr78Fa9VICrxp7qYi4tMEBx-d_oMMttWLB8cbN45hA=,bmas.de,bmas.de
P03,Faktische Frage,P03_R01,2026-06-16T12:12:40.539849+00:00,gemini-2.5-flash,0,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQE2pvY6u-tULKf-09O9xkPYX9mGllME5d7IUnYwuM9L7TFYcxEeSv4lleRhTlGeU9qRtIuSu23-lzSWOAN0FZlIvOyo_CL6LC0YTSd7dveNrEpv9NFA-0TKhFEi2FdQqM0SNVfrIgVS2j5_9ySq5AbN,statistik-berlin-brandenburg.de,statistik-berlin-brandenburg.de
P03,Faktische Frage,P03_R01,2026-06-16T12:12:40.539849+00:00,gemini-2.5-flash,1,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEXhUHoifPXqGvhXC7L4wV3HEDRixZqi5GYCBw6URATURk4dE2Q2W6c0kK0LQ9O5KHGOyGwQd2JS-583WGSxvgEZ4OMHLGf_gSdaPR8kfztTvbjdbr-oQTOVyTHNSt_oQ==,wikipedia.org,wikipedia.org
P03,Faktische Frage,P03_R01,2026-06-16T12:12:40.539849+00:00,gemini-2.5-flash,2,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHInhfuPurAuAWxYQVSN5pDE731iHfWxNW3afIvUAO1Eo7Wnqo4MUeyatkBhn_QEJFDFsMj54_fkSUhsiblRAqFDT_NE3Yrzl0Wbti_LQrui1qVTUs8GUk10hdUp8ID8WD9iGuUymsFpykrDsusEpJKQ2UExA==,wikipedia.org,wikipedia.org
P03,Faktische Frage,P03_R01,2026-06-16T12:12:40.539849+00:00,gemini-2.5-flash,3,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHyduYylf-XL4i_21M-3pOa6J_x2Til5CtCZ5uCHHs_KQAuKvwKuNjDe4VFuh6YKU-GwlDBKmaH0GcTITSX6jRk1KN-UEmZzIYd9U64wS99vovznxvoUAjZTgZzYxvD39D_50CbtY0Uha7u4a_DZyBoipwzt0lydDZS0K0gBwn_MSGAuCamoyXzqe0YzUK7zxHR-J5MSCmy7DU=,businesslocationcenter.de,businesslocationcenter.de
P03,Faktische Frage,P03_R01,2026-06-16T12:12:40.539849+00:00,gemini-2.5-flash,4,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHyBD6eWM3ilxwYpsP9uIPuuq3vZ512dsbWJIxGqCll_zIURDonz-aGjEQBoyu31kTZws2fQabCfthulrIqcXNUj9Nu2lAOi0njdXG5qsWh1ibLSxM_rY2P-1CbzdgREbRF1oUzIq2xrg9TbL03o2P3bM9T_cw1nAMzJ8y-g5HFb_j0S2B4,macrotrends.net,macrotrends.net
P03,Faktische Frage,P03_R02,2026-06-16T12:12:55.102219+00:00,gemini-2.5-flash,0,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFn5Wh_afRH9mZfT0bb3TjCOLBSCK017qTvtE9LnLoyYH--s5nCuY-46KtND2pUjex0-CbzbUZJ9cy9dE7X_yVqMGchAovHU8sJfpQHmSAVEbCUCiTt4MdgtR4q5Ty0_JkSDUklkg3KKvOc7Zsr3ac-A3PXQ2SBTjbsAGvJcoRQEwxpZfufbqLLJsSskW_J2tpRAwc7SLWIegInosjxSGI=,thegroundsag.com,thegroundsag.com
P03,Faktische Frage,P03_R03,2026-06-16T12:13:09.367342+00:00,gemini-2.5-flash,0,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFL3gR_qjQ3EMJWSFHP6IZQxvtB0qs6GzZuc7yDlttccD9E6W77BuBMZu1Hcd9nzBTpfGDVwjeaa4IrXav6WUjOVqrLJb3si6WE-rMlBM3DNqaBWduq3QEOCZLTV7R4Zhd9M_gv0LnadAlOtrnLA-l_kLrZVdIEGQOeCD74Y_lgy9xdQz6CxtIIcyADPNIXEOoD3RfO1oSK9TJ3CwSvbA==,thegroundsag.com,thegroundsag.com
P03,Faktische Frage,P03_R03,2026-06-16T12:13:09.367342+00:00,gemini-2.5-flash,1,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQE6priw4fBKa8cM4UIy5ihCySrOphHEVDILHAJr0uBnYquo6HO0Ne_Hf8uFCpoLqCvGbx-ogRW_oJvqM-6IKvTse0BlXSVlvQ5j-MVc7QnGV7-5jad9x8av4_qrsMma0oZQEftp9gDbRZboKhXVgMo=,statistik-berlin-brandenburg.de,statistik-berlin-brandenburg.de
P04,Faktische Frage,P04_R01,2026-06-16T12:14:30.021791+00:00,gemini-2.5-flash,0,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEkKe_i_K0rPhr9R6npcsiO8NGLhnJj0cr4TArsHATxt_ihNUuwcMiSTJIdS3kISK_oCFbSNtJQ1da758c_Tq5EIGF3OOfVckWlit6gBhMIM1V_aCABQJDymT29-ddsj8m3AWGy2pI-jY8=,astafu.de,astafu.de
P04,Faktische Frage,P04_R01,2026-06-16T12:14:30.021791+00:00,gemini-2.5-flash,1,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFH8DPk_p_nAnui7kV1NnqjARXc13YGpG0KtUxe__mXb0-g10J0o5SISAJytJsmbQPIooooAxRL3GBvwWSLhGmSFXEUlVrMM3LXyQwyz845o7BXyYDoZBrEt3Ktpy2qaf_LzlHrsveSnk8ZQjc4zGIUqmlmUuMdoGJv7DUgN6bJxIQUcT6qOwxt76LP3PBo,fu-berlin.de,fu-berlin.de
P04,Faktische Frage,P04_R01,2026-06-16T12:14:30.021791+00:00,gemini-2.5-flash,2,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFsd-DnPy_64tycrQ3tPTpuHYdwaAK0hWuZIi08AWcb5X3CU9gBnb0pLmnQY8wU3ncI6qKXKfqOf2JEw4SwgUrdexKdRVgGf7CpW1SdxO6hdHcGPijIH_suYvek33YygodLqeOHBA7ox3XlydxERwTqQHwLroeBuT_ISqmRrNtMQAGHcBkzb1nHKQPcZdBPqJ5ZZSDkwaxleJTCzac=,hwr-berlin.de,hwr-berlin.de
P04,Faktische Frage,P04_R01,2026-06-16T12:14:30.021791+00:00,gemini-2.5-flash,3,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFlHXeOaVCTKcqYYjA-UkzWm1HjG40R00Nc9JvzJsuasNYTzYTdYLe3eZWAzMZP6qu-_asJuI8bXiGrHGTS8CzP02pFCdEvjYMYDJr23MoOsFNmcZ8jNICGGh2yhfz9gTIlJEaK,tu-berlin.de,tu-berlin.de
P04,Faktische Frage,P04_R02,2026-06-16T12:14:49.898135+00:00,gemini-2.5-flash,0,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQE08hcvV8XIpUwl92zv_tzaurxTyHikZ9dX10THHbnIypyy3JnWm5Oe7lYGOtWQ0_JB0mNmLKSE53YoapZuqqOjJxs3GOn4LPSDnOMCdm-2foS0AKQgN5hCszV66ckCYeaVe8xVsDfTHU8=,astafu.de,astafu.de
P04,Faktische Frage,P04_R02,2026-06-16T12:14:49.898135+00:00,gemini-2.5-flash,1,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGUJOE1FECXFfu5xeHKiSJNSYrwVfEzr5Kv5SLDjnJ5aVQcTiFzLwnJV1JcqFJqJCmJ-mcPbU6oWfN0ukOVV7NcM9d1nKCyEwQHZxYYJJ05asYRjAxzHVUWsvNPBBwKe1AOplhsjo9vltyORnZKbavk9dIl1t0GhZQm2fONv3jmmJYVAyw4w5O8c_YM3h3GNYlmf7c=,fu-berlin.de,fu-berlin.de
P04,Faktische Frage,P04_R02,2026-06-16T12:14:49.898135+00:00,gemini-2.5-flash,2,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHu63fLP8Z6VUGyrhFgYs_ylJadIcpR10OjQT8DcVsEei_gOn3cZ2rWakGGfuU05pd93NPKlF-YRWu48Czu-01m602Hgrf8RH4nmmg6_xhiwzlkNasRa_Bv_o1cGSYbVIpYVCAIbttPTNw6KFLpGBMRdWHdqUlxJErRFT-pmTuT6CkFaKigCkvR1hjh--spxrKtnKVrKBz-nLKHvyERfynCRbu_IS8ZQk4Gs8ICT9GtfAV4wM5x0zcKFczoXAdG,tagesspiegel.de,tagesspiegel.de
P04,Faktische Frage,P04_R02,2026-06-16T12:14:49.898135+00:00,gemini-2.5-flash,3,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFPg_-ZIRvccMA7uGvprIW9P9r9rGVn6xNYrsFJdHb7uXwANQ3SUTrZ1oh7i2klkR6xqfUSZx5jfaML8dQU0o4p7BKyg2zWL7ws0YCSOM2C3nyvwjGHZP8a8uodcoq7E49G6HkT,tu-berlin.de,tu-berlin.de
P04,Faktische Frage,P04_R02,2026-06-16T12:14:49.898135+00:00,gemini-2.5-flash,4,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH4nxGbdLsApo8Sw4K8d_fozL28z9o9RojmWS24tsJTkVjAi5oxKPuugfTiBfDnHTAN6hconH9SU1WhKpirYsWdpdVrjpEanC9H3MT8iwLEA9lsb7h1UfsxDQ2XaoxGG9GYuqJcn9zlBl6GuxiIjBhwiR3bDGemiOHR3d76b_e9RAKnFTfEYPAohbO5QLx1,fu-berlin.de,fu-berlin.de
P04,Faktische Frage,P04_R02,2026-06-16T12:14:49.898135+00:00,gemini-2.5-flash,5,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGXgh8etZB1J1YdGvhpVPkfgFefzmymSKhJCoN0NBwyGddTgKy8kAX6xtP557YyFphZ14nFQDdCtUmg07raEpilrEY-fWA_fV9fkOSpYLdEn-L0_ePFuT7n2Ky-mqwwJeP8mkIReCNZWKdGcgu-l7JvMJ8nLADp1maYDEtAW3p2Jfr_txw_jIQiYQKQYmE13ej769rckSpBXv8b-gA=,hwr-berlin.de,hwr-berlin.de
P04,Faktische Frage,P04_R03,2026-06-16T12:16:01.481107+00:00,gemini-2.5-flash,0,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPyWk8AgzXBJs2mYNvEwGmx7lnZUYErD6omc0TFrVgtSbHQXxRuYHv6DroTSaNe6Y8D-p1jpapcHJdhTsI6-Z_qz10m9ie9hzEtCf1XouinpDL3QjDcnOThlnivKjHKnEBeSNOInQKkbGTQRLYyn9jKEj1b1RX6x_mrPQfvdXGYv9egdcJU7td-jxyD6cKJ0uJSJQ_hzO1JYM=,sbahn.berlin,sbahn.berlin
P04,Faktische Frage,P04_R03,2026-06-16T12:16:01.481107+00:00,gemini-2.5-flash,1,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFuOS9QSCr7qN-zBW5NZ9syWZ9-tVNB8bAnE2UbXJY1mEYHB_1xvI7ajfebvw7qxpNLZ44p5ZLOS4TduvrNKWNFhXoiFa3hD_E2UQieNnhHEUCdtResc4R1s-60Ji3oRxssGCvYcBrZ2rDJjkTHO6C4DmYcDg==,refrat.de,refrat.de
P04,Faktische Frage,P04_R03,2026-06-16T12:16:01.481107+00:00,gemini-2.5-flash,2,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGMTP0Ed8UVE2Kgov96gbVwpkTkHhw0da98EJcExN68yMh8-C6zxT8AtGZ97DdW2ZFqLaq9m5CN7EsEDCZgEQPzFtFeqUR8IRV_vU1k_8RySVboj_MoT6AR7jygnySkq0P2j14mHQIj1mo=,astafu.de,astafu.de
P04,Faktische Frage,P04_R03,2026-06-16T12:16:01.481107+00:00,gemini-2.5-flash,3,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQE4S47GaNXL81_ZKyjehEfaKfOY9NnN0gSoj13efXEXSqOzlXI8-qbRrlHzEkVVxs2sdXqBfwIFtwnBzt3C_CooXNSEvDlbcTc9IVuuaNL-CKaYTH2jH5Y-Ie5Tiv1J_NA-EyreCpCeskP2FuJA9sQHYc4NHm7si2OxgGuc5WVm5V8_dWXnqyRbNOtGYApxC-iFewuAr4UEcoLBpvP9OuZTVjY6YsP1SxZgVb0b1f3FXqo4EbPGcjFP_yvB4ChK517EX6BvLzupmBJCs6fO,fu-berlin.de,fu-berlin.de
P04,Faktische Frage,P04_R03,2026-06-16T12:16:01.481107+00:00,gemini-2.5-flash,4,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQG1awham9hvJ4rZ4Rp4zXOW8pLj1VGKrCjMEusdUyru_bpvJGzev22OFvGfKpXitW4Z6x98SNrnZJspN5bYpdaniW7uLCBmDZPFqqNo37K7xatEJ2qtfVHUwwk7VpQaZj8dX5mYSfwWu2j5VLPzJoKr-T7ZrELQC-wQekN0xMYsAWAESNfQ5P40Zd09PR8tvl0dw_oM-dgH,hwr-berlin.de,hwr-berlin.de
P05,Prozedurale Frage,P05_R01,2026-06-16T12:16:19.610287+00:00,gemini-2.5-flash,0,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEOK-Gg_2qqFZoVRvEO2M9OU6UU54dMX_qooaMXYaE6qOPANm6bBH1WjpDayrhEn2EsyL20wJ-K3OTn8viQ8WMOeT7eSCYx7WgXMZRNieyyawny2wTylksO9j-YHJAsqBiGzZDxxKH5uCHinUTtNsrNnffeJ9oZxgeeKTlzZ72psavmYetTBYCKRZ_XJ2GrdCFUXPGJHWTH2_Zmu-Tixyw5k1z6NewBHqQc0Dv5bDaD_qqC9XkQ7B1S16w=,familienportal.de,familienportal.de
P05,Prozedurale Frage,P05_R01,2026-06-16T12:16:19.610287+00:00,gemini-2.5-flash,1,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEo4VjIowU_fEqraWbm43_dqGyUP5CiLDZXM9La4g6M3FsiVcXXlvsDcXuYv9j9fJ1BaPCzV9uCGl0W8gA9quIdksPiQKI8vgN5vlfYnpfuGKcgSZDTPxw2nnSorJZwireV-5JKeVDAFi9a2B4qENPsha1ozzQowvAM,einfach-elterngeld.de,einfach-elterngeld.de
P05,Prozedurale Frage,P05_R01,2026-06-16T12:16:19.610287+00:00,gemini-2.5-flash,2,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHqXQAHLVViPYKbyVyGjUbMP2hGVI7LLznEzeur0GcDtEwTVzXdYvn4bEYFf1ZZbfTc7FzDe1p45ndzZoRVWocPHqGWKJNsxRSR_g3XuNcOfi-Zq7dhgJu87Y35zkmLWyJjU0MX8A==,kindergeld.org,kindergeld.org
P05,Prozedurale Frage,P05_R01,2026-06-16T12:16:19.610287+00:00,gemini-2.5-flash,3,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH3Kc0yQ3pcpIopE-Vd5a66Yr-an5EH73a4VNjTUaY2ie8OYZDsnHrJTltyU-ya1pNrPqmOHH48G-HWCwB0_0w0V2bAs5jzjrS_O2ikwJkos1JWqyxGlJVvvuiQwQUXBSmpqrCDWUqA3AbqVPCXPjZ1Fo3g_qYESinCkJ7k2Bi3x4sT09l0T1U2BBuFZOww4cmP1TZT10NM3Uk=,fv-bwl.de,fv-bwl.de
P05,Prozedurale Frage,P05_R01,2026-06-16T12:16:19.610287+00:00,gemini-2.5-flash,4,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHcu4rQqM7XWH5tSyyEbkb4zc11GB5DrJdLjALPa-pIgm-E5PT7t8tyTrduwnjx6SRkmcoNMqS5DRMWT6ww8_jpWnxcfbnYfrHsZrmZg5sdi_56Lo_NUX0O6gc3uKS06BHIFFLWcTPlw00QLjLhq6Z6uKvUGxjMH2JWdQn1aEr1YUg7zqjf,familienportal.de,familienportal.de
P05,Prozedurale Frage,P05_R01,2026-06-16T12:16:19.610287+00:00,gemini-2.5-flash,5,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQESYyJ0i5QjEoFZHBnIJsrct0vTjyz46SgpE7KtO5Iz7mKAB5biVSwXfRidAO6B7eKvLjPrZWZ3hYWstICMcUmH2kODUrkWqbiCjb5OjhUbyibXGiR199X9Mkg_cQFR3EkQvB6PyNHGXKes6ARGGUbUG6t850t1HfCeL5otAjj4HJuQxEEqc4FLKvjl31YYBk_5d3RWyeAuOHLPxxo=,arbeitsagentur.de,arbeitsagentur.de
P05,Prozedurale Frage,P05_R01,2026-06-16T12:16:19.610287+00:00,gemini-2.5-flash,6,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHTY9hC88vd8Gl2PdIH5b2aOJcBqvdSPgR0mvx7RFgsAbXcLmD75-x6-0zb12IAhhbTltn3JUu57vCupeVzP5GNEnA4a9zr4GgwL0DjI4yEDV28WAnRN8A1H4tuC2MlRFigOgefHNR3cMwA9iKhdfWFEbaSbMJoqVYPWM7AyKZv5KYVNq9T_I-WZ4clU5mKL1jSeY5kRTv52zPSLAYm2NouqraB_w==,arbeitsagentur.de,arbeitsagentur.de
P05,Prozedurale Frage,P05_R01,2026-06-16T12:16:19.610287+00:00,gemini-2.5-flash,7,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQETLf7e5j8uMe_3fQ2OOUK2aqUp2K8WTRi6YC5gFx4YZ9a22BMY5uiiwOVt7jvfUJky3ewgSbxfwX-QQaO4UXIlo0VeZd9vYxGazDIhSL7ozl-u3eRMqPFgvxXuXKddnXY_PxCwQTKWRZCzUdHgDGr5BjIBddsejXyEnprRKXnj-yZkaRg3icteDPei,bund.de,bund.de
P05,Prozedurale Frage,P05_R01,2026-06-16T12:16:19.610287+00:00,gemini-2.5-flash,8,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGyO6mW_J-Dmgx-suWWYdz0Gw7zEz8QgrIu8FDvJ8D7LjvHIj4cH1k_yY8tjW2bv9SgyHLjXkvEP0DH8W-IDLJP0ysmrFDX8orkFzV_uSs9OkiI41byvoGiXf9knihqO2hp-UDg84E-Oq402poZ1UhdVxo9qIvjsRnHPkGWfFB1AccbSN2E,bund.de,bund.de
P05,Prozedurale Frage,P05_R01,2026-06-16T12:16:19.610287+00:00,gemini-2.5-flash,9,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGi6MWp406CMl4uf-vXG-n4-2Rn60uvJcH75f0nvRwvfn04zHJU9LzQMoZUv5Qe8aJKn_YQYrup_zmR6Jb4eIBdLE5lL-E9GXCUTYPrYZubnugVThvLqivese3EuvYFhrWGycAzWXmS,einfach-elterngeld.de,einfach-elterngeld.de
P05,Prozedurale Frage,P05_R01,2026-06-16T12:16:19.610287+00:00,gemini-2.5-flash,10,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH8Oi15CjFj37Xn1fYN5HfAyH3QY869ZwzFN9e7jb8GU-Qu13kfhb8f-SZbC19Ed28OW9SRcuG8NuX1OchxQ7QOpk6ld1UaoPzidbMzUrNfhVDbVRjnPDzfFpmJOVMr8JIKXyoFLQH-sNjboxo=,service-bw.de,service-bw.de
P05,Prozedurale Frage,P05_R01,2026-06-16T12:16:19.610287+00:00,gemini-2.5-flash,11,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHrqrYx9bniLpfbbrREBj3fVjb20OLRJV7jgoWNhwdon_A5NA8A-tRN9AqrgNFR2FOf8fQyYX_sVu2libOoqcDvPf_TsxgEuuXG9YlJV6skI6i84xXQAEyzaAjTuRnlQ0A=,kindergeld.org,kindergeld.org
P05,Prozedurale Frage,P05_R01,2026-06-16T12:16:19.610287+00:00,gemini-2.5-flash,12,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPggslCYv1gd3dCfaY3_Mo16zFZHIyXmx7kcYizL7aggB-svZ59qzpHeowtj191fyVXRE9n7z8uPD9ShVEz_-ekKIWoakvebSSXLLsJvp-KswEtobVMIMCGEisdz2OIDMccvHt,anwalt.org,anwalt.org
